Datetime,Open,High,Low,Close,Volume
2024-12-10 09:30:00-05:00,24.799999237060547,24.799999237060547,24.5,24.600000381469727,0
2024-12-10 09:31:00-05:00,24.552000045776367,24.552000045776367,24.21109962463379,24.295499801635742,36240
2024-12-10 09:32:00-05:00,24.209999084472656,24.209999084472656,23.450000762939453,23.89780044555664,188562
2024-12-10 09:33:00-05:00,23.853700637817383,24.100000381469727,23.698999404907227,24.100000381469727,42542
2024-12-10 09:34:00-05:00,24.114999771118164,24.389999389648438,24.059999465942383,24.237300872802734,15153
2024-12-10 09:35:00-05:00,24.244699478149414,24.260000228881836,24.030000686645508,24.149999618530273,23053
2024-12-10 09:36:00-05:00,24.170000076293945,24.196199417114258,24.059999465942383,24.149999618530273,14713
2024-12-10 09:37:00-05:00,24.1200008392334,24.1200008392334,23.829999923706055,23.940000534057617,33595
2024-12-10 09:38:00-05:00,23.93000030517578,23.93000030517578,23.700000762939453,23.71500015258789,24999
2024-12-10 09:39:00-05:00,23.75,24.059999465942383,23.75,23.904600143432617,44841
2024-12-10 09:40:00-05:00,24.0,24.010000228881836,23.738500595092773,23.81999969482422,30855
2024-12-10 09:41:00-05:00,23.838199615478516,24.0,23.799999237060547,24.0,19283
2024-12-10 09:42:00-05:00,23.979999542236328,23.979999542236328,23.799999237060547,23.90999984741211,18092
2024-12-10 09:43:00-05:00,23.899999618530273,24.039899826049805,23.809999465942383,23.95599937438965,28864
2024-12-10 09:44:00-05:00,24.00040054321289,24.010000228881836,23.85070037841797,23.920000076293945,19330
2024-12-10 09:45:00-05:00,23.959999084472656,24.149900436401367,23.920000076293945,24.100000381469727,16882
2024-12-10 09:46:00-05:00,24.100000381469727,24.149999618530273,24.020000457763672,24.020000457763672,7354
2024-12-10 09:47:00-05:00,24.0,24.06999969482422,23.920000076293945,23.950000762939453,29010
2024-12-10 09:48:00-05:00,23.90999984741211,24.170000076293945,23.900999069213867,24.138399124145508,34989
2024-12-10 09:49:00-05:00,24.027999877929688,24.1299991607666,23.959999084472656,24.040000915527344,19801
2024-12-10 09:50:00-05:00,24.020000457763672,24.020000457763672,23.799999237060547,23.90999984741211,24990
2024-12-10 09:51:00-05:00,23.814699172973633,23.829999923706055,23.702299118041992,23.75,22576
2024-12-10 09:52:00-05:00,23.75,23.84000015258789,23.69499969482422,23.778600692749023,30227
2024-12-10 09:53:00-05:00,23.78499984741211,23.78499984741211,23.65999984741211,23.73900032043457,50060
2024-12-10 09:54:00-05:00,23.770000457763672,23.91830062866211,23.709999084472656,23.770000457763672,15994
2024-12-10 09:55:00-05:00,23.78700065612793,23.78700065612793,23.67009925842285,23.709999084472656,21976
2024-12-10 09:56:00-05:00,23.700000762939453,23.709999084472656,23.550100326538086,23.55430030822754,21156
2024-12-10 09:57:00-05:00,23.549999237060547,23.65999984741211,23.5,23.65999984741211,25493
2024-12-10 09:58:00-05:00,23.600000381469727,23.65999984741211,23.600000381469727,23.600000381469727,10043
